id,tweet,label
3862506001,@hmmille hope your cough gets better! I just hope I'm not getting the flu - I got VERY sick last time I had it.,0
3863646002,"Glad I didn't go to PAX after announcement of Swine flu there. Not because I'm afraid, but because I hate constantly blowing a runny nose.",1
3864663409,"I'm really scared about this Swine Flu especially when someone has a cold, pff...",1
3864714309,"Paging Dr. Twitter, I'm getting sick: Headache, stuffy, fever.... I think it's the weasel flu. I read about it somewhere. It's new.",0
3864728011,man im so sick i feel terrible i got all the symptoms of the swine flu im scared,0
4371177014,Just Getting over This Nasty Flu,0
4371921002,@pamml I'm getting my flu shot this afternoon so you won't get me sick!!,1
3865180510,e who have flu - cold & cough. Apparently no one inculding me is ready to wearthe mask. Everyone is sneezing & coughing. Where is the fear?,1
3865229711,"Swine Flu and H1N1 are both Trending Topics. Paranoia or legit fear? Idk, but I bet Y2K would've been a Trending Topic EVERYDAY in 1999. :)",1
3865296811,Is getting a sore throat again and i just got better from my flu?? What the?,0
3866298001,"everything aches, maybe i am finally getting pig flu? Am hoping so",0
3866380000,"Got sent home early, kind of sick. I guess corp. is worried about swine flu. Nap then some WoW tonight.",1
3867166606,Awww feel like crap :( flu is getting me :( sooo hungry aswell=[,0
3867339708,"Geez the whole swine flu thing makes me afraid to be around large groups of people. Hope no problems at AWA. If you're sick, stay home!",1
4374269502,Hope your day goes well. Getting the flu shot now. Got yours ?,0
4374444600,@b_club Hope your day goes well. Getting the flu shot now. Got yours ?,0
4374606012,"And the crazy begins.  first thing i notice a lot of people are wearing masks cause they are afraid of swine flu
-NGL0",1
3867817114,Ok...not getting flu shot. Don't feel like getting sick this week.  #flushotwhimp,1
3870447502,@MyExtheNutjob  well remember the bird flu? that was supposed to be the end of the world and hardly anyone remembers it now.,1
4375819503,"LMAO! @prissy121 RT Bird flu, Mad cow disease, and Swine flu...OMG its farmegeddon!",1
4375974405,im getting the flu. Sad face.,0
4376600510,"chicken festival is this weekend! haha. so ready for saturday and idk why! been sick this week, hope Im not getting the flu or something!",0
4377312909,This flu is trying to bring me down but it's going to have to try harder I am not getting sick!,0
3872506302,so this girl on Tom's Blog (comments) went from skipping in octobe to skipping in septembe to her friend getting swine flu to BILL! weird...,1
3872941402,jesus christ all the EGM/1Up people are getting swine flu D; Worst day ever.,0
4377847107,Do I still have bird flu?,0
4377868201,"Getting over the flu, broke as hell , and SURPRISE! my phone decides to spontaneously break, yeah my new prize phone. GIVE ME NUMBERS!!!",0
4377901003,While I was getting my flu shot here at work I missed out on the Bag of Crap on Woot...arg!,1
4378742101,"i know, the flu is getting closer and closer, i feel it -_-",1
3873320505,"@SheenaLovesJB thank you! :) ppl at my school are like, don't have the flu! haha..not! it's getting annoying! I don't have the flu.",1
3874347704,"is swine flu fear killing manners?  a sneeze on the cta earns indignant glares, no more bless yous.",1
3874749000,LIRRCommuter  take my advice about the mask and sanitizer.  LIRR is very concerned with flu this year!!,1
4384827410,I put a bottle of germ-x in the booth tonight. I really don't feel like getting the swine flu. Cash money i heard can transfer the virus.,1
4386706909,RT @jexrichards swine flu over-dramatized w hopes of selling billions of dollars worth of vaccines 2 scared Americans = increased US gov't r,1
4386785013,One thing about having a stomach flu is how it means you're alwaaaaaaaaays hungry BUT you're scared to eat... T_T,0
3877584002,I'm dead tired. Getting over flu and taking care of kids all day.,0
3877956211,"Is either sick or really tired......i'm thinking both..
I can smell a swine flu outbreak coming on!....Actually, I can't smell anything..Ha!",0
3879070508,@HiMynameisOmar No the ice cream won't work. My stomach has been all gross since desmorning. I think i'm getting the flu. FML...,0
3879583310,Really worried about my hubby. He's very sick. Most likely flu (not sure if it's of the swine variety or what). Could use prayers!!,0
3882079809,Swine flu or bird flu? J/k RT @djcdub615: If a dude has the flu and eats a girls coochie.....will the coochie catch a cold?(The flu)?,1
3884708300,yahh tdnya gw mu traktir red mango haha lu sakit sii  gag jadi dehh haha RT @icecreamvanilla: im off tired and my flu getting worse!!damn..,0
4393036509,Sign I'm getting old. If I had the swine flu there is zero percent chance I would want to play football. Here's to you Tebow.,1
4393404802,"I've got full on bird flu now, proven to be much worse than man flu",0
3885744802,is still at home with pig flu but is getting better...:D,0
4393530506,"GM, at GM getting an oil change and I just seen rite aid giving flu shots..but they don't hv an pharmacy! Where they do that at",1
4393879903,"finally back, i wrestled with some virulent form of flu, but i subjugated it and beat it. but boy i hate getting sick. it is so not me!!!",0
3887270105,"Doctors have found a cure for Swine Flu. It's an oinkment. In related news, Bird Flu can be tweeted the same way.",1
4397315412,"I AM; Still gettin over my flu. Coffee is on! I so feel like a Bird that just, smakk splatted into a windowpane. omg.",0
4397931804,"Getting the flu shot hope it helps, hate to get sick",1
27472313339,Getting a flu shot,1
3889803111,Worried about the swine flu =S!,1
3889952607,Testing abby in docs office...now thinking she has mono...abby's worried everyone will think she has swine flu @ school,0
3890689903,"Also, we are going to TRY to go to the gym tonight. Getting the flu really threw a cog in those plans this week :(",0
3891196304,@kelimorris doin ok. Just worried about my sisters. They have swine flu,0
3891609814,Brian believes that he read about people getting sick after PAX and contracted the flu sympathetically.,0
3891693602,"@canislatrans Besides basic humanitarianism, my concern with lack of coverage for migrants is stuff like, oh, TB and flu going untreated.",0
4400134510,Getting over the flu!!  I hate being sick!!!!,0
4404016906,@Jenreynolds25 Wishful thinking. I think I came down with the flu - swine perhaps. Just taking it easy today.,0
4404763400,"KY shows signs of life, scored against FLA .. Gators prolly getting dehydrated after 2 qtrs of play with flu .. KY have chance? #ESPN",0
4405345712,"This is me signing off while the fake flu medicine still works. I rocked out today, meaning am getting there!!! Niiiiiiiiiight.",0
3893794403,So on top of the flu (which I am finally getting over) I now have stomach pains! When will the sickness be over!!!,0
3894106013,Unreal.  Already getting client calls who have swine flu incidents in their workplace.  It' s barely September! Taking my Airborn!,1
3894154300,I offically have the flu. Getting a swab to test for H1N1.,0
3895708902,Day 3 of self-quarantine after getting the flu. Starting to feel like Ren in this: http://bit.ly/16Gdbj,0
4411205603,Was fine during the SARS / Bird Flu / Swine Flu eras in Hong Kong. Haven't been sick in over 2 years. WHY NOW???,0
3896930006,"Think im getting the flu or something my body aches,cant stop sneezing,sore ears & throat",0
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,1
4413041402,"Imagine Never having to worry about getting the flu again or suffering from migraine headaches, sinusitis, anemia, .. http://bit.ly/zQix4",1
2024263001,Swine Flu?  Don't worry; be happy.  Panic in October!,1
2025731804,everyone's worried about the swine flu but all the people I know have the normal one,1
2026764500,I haven't had a weekend off in months.I'm off this weekend! YAY! But n ow I'm getting the flu. Don't you  just hate Murphy and all his laws.,0
2027440702,gosh im getting allergic with foreigners... must stay away from swine flu..,1
2028229600,@ShelleyRickey I was really sick since last friday. Getting better now. Something flu-ing round?,0
4420565111,"Either getting a flu, or pulled my back haying yesterday, or both.  Ugh.  Good day to stay home & restrict aches & sneezes to family!",0
4424682310,That's her fault. RT @joegrav: cant stop thinking abt 22 year old who died of flu didnt go to doctor b\c she didnt have insurance.,1
4425864202,"got the cold-flu-ey thing. I think. Although is the horrible faint-ey, light headed sensation from getting a jab meant to last this long??",1
4426657909,"This is the shortest flu I've ever had. Only 2 or so hours of thinking I was gonna die. That's better than Cage's ""Knowing"". #heyo!",0
4428035110,Recovering from the Flu is worse than getting over a cold - It sucks! I feel like a large animal of some sort is laying on my chest!,0
2030601202,I'm scared sa Swine flu @-).,1
2036480701,"Coughing. Coughing. Coughing. And no, it is not swine flu. It is normal flu. And I am getting better.",0
3900706006,ouuuuu daaamn! the flu is just getting over and i'm completely soaked!! xO is raining like hell at the Carretera nacional :P jajajaja xD,0
3901250402,Or either he got da bird flu,0
4430701003,@RayLaUr actually @ the Dr's getting it checked out...Amy thinks it's the flu!!,0
4431720209,Does anybody know anybody with the swine flu? It seems everyone in California is getting it..,0
4432154612,@derekwallen Already had the flu. Just haven't taken the proper amount of care to recover fully. Thanks for the concern though,0
3908420204,one day before #barcamphk and i'm what? getting a flu? >_<,0
3909453312,"@OUR_LORD lol!! I need a cloud too! I'm getting flu, so I think this is gonna be a not so nice wknd =( dont want to go to work!",0
3909955702,Me: I have a sore throat.  My mom: You have swine flu.  Now I'm going to be worried about you for the rest of the day.,0
3910850503,@Spetsnaz101 yes. she's afraid of swine flu. brilliant deduction. :-/,1
3912187809,"So, the Plague seems to be getting worse. Going BACK to the doctor to ensure I don't have pig flu.",1
3913102709,"The whole world is afraid of Swine Flu, its not that serious. I had it, It was just like any other flu. Be cautious, but fear is irrational.",1
3914091512,"Parents speak about daughter's swine flu death http://bit.ly/1Lruae (very sad, looks like Kara may be getting that flu shot) #fb",0
3915390314,"RT @SexyRubie: @MOVEZTHAKING lmfao no he won't I got ya back I still got the flu-aww man just getting over this oneday cold, hope everything",0
3916363206,"IMHO- compare the risks of Swine Flu and Side Effects of vaccines, examine news reports carefully, make choices based on facts not fear.",1
3917618711,boo I might be getting sick. It is spreading and some kid has swine flu in Anderson... I am going to steal some of Bela's emergen-C,0
3917848110,"RT @chrispirillo: Pigs fly (well, flu) and now we're getting rubber from dandelions? What a world, what a world! http://bit.ly/tpPjn",1
3918442006,"@simplyKATEY katey, desi woke up sick too and is convinced its swine flu. so uhm, take every measure to prevent you getting it xD",0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,1
3918913707,"So UGAs best chance to win has nerve damage in his throwing arm and has lost 9 lbs from the flu, only getting his appetite back Weds? Scared",0
3919084002,It's very possible I could be getting Swine flu. I am getting sicker and 5 people at school have it. This worries me,0
3923203802,"Ahh!! My house is getting sick! Time to quarantine myself in my room, deadbolt firmly locked. No flu-zombies are gonna get ME! #flu #zombies",0
3923552101,Thinking about folks I know in Seattle with swine flu. Only a matter of time I guess.,0
3923789506,At home feeling downright miserable. I go the flu despite getting the flu shot.,0
3924270610,"I think im sick... Hopefully not swine flu...or worse yet, bird flu.",0
3928276400,[Moblog Post] The Bacon & Sausage Flu: I’m feeling like total crud. I’m thinking whatever mung this.. http://bit.ly/DeqAI,0
3929350312,Good day at work. 2 new kids feeling sick. Hope it's not round 2 of the swine flu. Getting ready for bike ride home.,0
3929466402,"My tummy hurts a little. Swine flu is getting worse. D= I'm going to start puking entire hams... maybe not, but wouldn't that be odd? XD",0
3935711407,Yep getting siked for the Ga game today. I hope Cox doesn't have the flu today. I would really like for us to win!,1
3937273901,"At least I may have some immunity if the 'pandemic' arrives...sort of a head start eh? Then again, fear factor/hype, remember SARS, Bird Flu",1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,1
4437188114,oh how i dislike you Monday. think im getting that wonderous flu thats going around. goodnight world <3,0
3938461902,@jonny_cox is getting me cold and flu tablets and lemonade. he is a good friend.,0
3939284406,Think Im getting swine flu,0
3939488005,At CVS getting a flu shot at their minute clinic,1
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,1
3939894211,Just now getting over swine flu! Feeling much better.,0
4439113701,"Sore throat, sneezing, mild headache first signs of... Hypochondria! or Swine Flu hoping it's the former worried it's the latter.",0
4439346603,"@ home now, I'm not going 2 college still v ill, going 2 the Dr's instead! 3 folk @ my work have got swine-flu, shld I b worried??????",0
4440739100,super sick and keep getting worse.. If we had not come back from Eid would have taken a few days off.. Fake swine flu?,0
4440790207,Bit flu-y so consoling myself with Bird portraits in the garden - a chance to try out the EOS remote shooting softare,0
4441539111,"I hope u mean pussy cat!!RT @geeforestt: LmaoRT@bobbyjee:#9jajoke Mad cow(no beef), Bird flu (no chicken.. http://bit.ly/7gSha",1
4443556909,"Mad Bird Flu, Son!! RT @LadyEsha: Do birds eat eggs? What would happen? Eeew",1
3948991704,"Swine flu, no company, and not getting to talk to my rush crush make for a sucky weekend",0
4444214013,getting tested for swine flu today O__o ... http://lnk.ms/0rPRp,0
3951636113,It's particularly irritating to be sick now because I want to get a flu shot.  I hate getting the flu--really wipes me out.,0
3952889512,"@Thongings I am getting it, the decision was which one to get this WEEK. :P Which turned out to be neither since I have flu. :(",0
4445251904,@mayhemstudios Hey I heard you are getting over the flu. I hope you are feeling better. @ValleyGirlShow left #140tc feeling sick too!,0
4445691808,"@lostxlovers yeah dude, for serious. Idk what's wrong with me thinking like that - swine flu?",1
3953328802,"@ home, getting flu n cold, somebody help me! hikz...hikz...",0
3955690000,"@petitegreek88 No. I was getting over a flu, blah.  How was it?",0
3955710301,"""He was trying to come to my house to get the book he left two days after getting swine flu. So I hung it on a tree by the road",0
4445896411,Who else is getting the flu because of the season changing? Sore throat!,0
3957079108,getting back on track from flu and lil heart break  - this world is never a dull moment,0
3959186913,"First vertical day after getting the flu. Call it whatever animal you want, it doesn't make it any cuter.",0
3960128807,"I'm worried my flu vaccination might also immunize me from the ""Boogie Woogie"" variety. I don't want that.",1
3964791503,getting over the flu.. can't wait to get out and see real people again,0
3967184214,@Aisha_22 aww thanks but hopefully ill be better tomorrow.. im scared its swine flu.. :|,0
3975885509,Failed to stay awake for wrestling and now I am dying of the ills. Stupid flu - for days I was thinking it was only a karaoke hangover.,0
3976559002,Yup the flu subside but my body aching RT @bbchom: Syiok sei! R u getting better? RT @nadrahertogh: Just woke up!! Ohmygod the medicine,0
3977326101,"I'm worried that I'm getting bitterer. Bad two months: hamster and moochy pooch deaths, mumps and swine flu really fuck a girl up.",0
4448819102,please pray for my 6 yr old daughter who has been diagnosed with the swine flu. it's a worry because she has respiratory problems. Thank you,0
4449459303,Are you thinking Swine Flu could mutate into something more dangerous?,1
4449886905,"RT@ dealsnjokes: ""You seem pretty scared of catching swine flu for someone who's not remotely scared of catching STDs."" http://bit.ly/mzQOi",1
4451014309,@JulyJime having some flu :S but getting better,0
4451058110,Getting better of Flu,0
3980018803,I think I'm getting the flu! Back home I gofml. So bad :( http://twitpic.com/hpg7z,0
3981284510,"Getting the flu again, fuck! It's like clockwork.",0
3981588413,"megan, you should really go home cause you probably have the flu. everyone's getting it.",0
3981707709,"At the ER with alana. Fever of 101.6 at 3am, then 103.4 at 930am. Throwing up...& just so lethargic. I'm worried... I pray its not swine flu",0
3982357509,Im so tired. Im getting more symptoms of the swine flu! Awesome...,0
3982359810,Very sick.. worried that it's swine flu.. lots of people in Ithaca are falling victim..,0
3982445103,"@DanielJUK Thank you, sweetie! I'm on low energy level, dunno if I'm getting serious ill. Perhaps a flu, met much young people this month.",0
4455672011,What should be done to protect my friend from getting infected by the swine flu? http://bit.ly/3YOEl,1
4455931312,Gotta get my flu shot tonight. I am not down to be getting sick really.,1
4456015313,"I got a Flu, but I`m getting better. :S",0
3983274212,"We are now seeing a lot of flu. Mild illness can stay home. Call if you are worried. We have regular flu shots now, H1N1 soon so watch here.",0
3983933313,i have to slow my roll. i think i'm getting the flu. not feeling well today at all. :(,0
3984693504,"Getting over flu and just buried girlfriend of 8 years. Tragic loss, she was only 44. To young to die. Taken by cancer. If you smoke, quit.",0
3985890707,Interested in preventing the flu this season without getting vaccinated? Boost your immune system: http://bit.ly/iwwcA,1
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,1
3987512205,getting swine flu.  finally.  probs shouldn't be at work.  at least I know to cough into my sleeve and wash my hands.,0
3989180712,Episcopal Relief & Development                 Getting ready for flu season?  So are we:  http://bit.ly/19oskJ,1
3989470606,"also, shouldn't they be inside playing video games like good children?  instead of outside running around getting kidnapped & swine flu? :)",1
4459374106,everyones getting sick!! maybe I need a flu shot,0
4460982214,Feel like I am getting swine flu or maybe only mouse flu?,1
4464146200,@Shelley_Rae feel better! I'm finally getting over my flu. Never realize how good being healthy feels...,0
4464314607,@DreNorris no problem =] glad to hear hes doing better! i was honestly worried for a sec cuz he was so little w the flu,0
4464858014,Move over bird flu and pig flu. I gots the man flu. Sniff.,0
4465214804,@zeitgeist10 Thats good! I think I had the flu aswell this weekend. Now only have a sore throat and my teacher are terrified of me. LOL,0
4465225504,@BrandyLynn83 getting the flu... slowly  but surely,0
3993027504,"im not antivax, always get flu vax, but h1n1 makes me nervous. dunno y. &im hi risk. what 2 do...",1
3994455308,"I think im getting sick. Sore throat, cough. OMG ITS SWINE FLU!! Dx ...oke, maybe I'm being overly dramatic, but seriously, its scary! Dx",0
4466800904,"Mum ha Swine Flu, my sister has Swine Flu, I have ... a cold. ¬.¬ Not feeling good! Got mum her Tamiflu and Julia's getting hers now.",0
4466871606,soo sick D: i think i might be getting the flu. crap. =/,0
4468357412,what am i doing? I am sitting in my bed getting over the flu watchin Pokemon.,0
4624560710,Swine Flu - How worried are you? - Take our poll now and check out how others feel! http://bit.ly/A07Zq - Vote Today!,1
3996468505,"worried about  my partner and bandleader Krys (www.krysbaker.com), an elementary schoolteacher who seems to be getting the flu",0
3996700407,"@adamlambert Oh plz don't worry, I can't believe how much you give to us. This flu is a bitch, take care bb!  You bring such joy. xoxo",0
3996703305,"i feel like i'm coming down with something :(  swine flu is my biggest fear, so please don't let it be that!",0
4468772314,"I started coughing so I've been told to stay home for a few days. Everyone's afraid of the flu, but I just noticed the mold count is high!",1
4469298613,getting kind of frustrated at all the people saying H1N1 vaccine will do more harm than H1N1 itself;regular flu & H1N1 can be very harmful,1
4470033009,"My 11yo daughter has the swine flu. Poor baby. Doc tells me not to be scared, but I don't mind well.",0
4470186001,NJ Getting Swine Flu Vaccine Next Week http://ff.im/-8URDd,1
4470232000,@lufcrace  real flu im afraid.. i cant even milk it like its manflu!,0
3999344504,"Ke dokter minta suntik vit.c bu..it works with me n hubby RT @wortje: this flu is not getting better, i might request for a leave tomorr ...",0
4001540606,"doctors apt in 6 hours, thinking i have the flu, swine or normal i unno i just ache and feel like crap, i shall upld a pic of my crappyness",0
4001830307,"Went to bed at 830p ... thought I was getting sick.  Still don't feel great, but it's not the flu - whew!  Students:  wash your hands!  LOL",1
4005143700,is thinking he has swine flu...,0
4006628511,"For a brief moment, I worried that this could be swine flu, but then I remembered that more ppl die of regular flu.",0
4007661902,Vanhems: Risk of getting flu doubles if you're in a hospital. #ICAAC #H1N1,1
4008106101,@ihchicky Hi Ilissa!  I am just getting through my emails from yesterday.  Was short on time due 2 the kids having the flu. I will write u,0
4008243406,"I feel sooo bad.. I hate the flu. but don't worry, it's not the swine flu!",0
4010198702,swine flu confirmed in our school....evry1 is a bit worried now haha,0
4010494514,"@b33n3r Don't worry, it's probably just swine flu.",0
4012548706,"Am I , Yes. Also, getting a regular flu shot...Will it make me sick?",1
4012659710,Wondering if my flu-like symptoms are all in my head after getting the flu shot today...,1
4013245311,"Getting my flu shots, hooray!",1
4014004806,think i'm getting man flu :(,0
4014201810,Has a horrible stomach and head ache...hope I'm not getting the flu!,0
4014810706,"Not getting better at all.
Slowly getting worse.
Stupid flu.",0
4016909301,i think im getting the flu :( ... not swine flu lol,0
3644630507,The approach of winter and flu has you worried? Worry no more Click Me for Health Now http://bit.ly/Tl8iC,1
4019254603,"@Rexanne But as a smoker, it would just be weird if I was more worried about what's in the (regular) flu shot than what's in the cigs KWIM",1
4020893200,my atlanta trip is being canceled =( folks getting the swine flu  and backing out.,0
4021054508,Another enforced middle of the night cuppa! This bloody man flu is seriously getting on my nerves. Grrrr!,0
4021182408,Think I'm getting the stomach flu my mom had..ugh!,0
4023969314,these headache and flu are getting worse hiks hiks :(,0
4024130300,"of course, on top of everything else, I feel myself getting thisclose to the flu. if I had balls, this week would be kicking me in them now.",0
4028579014,Had that flutter in the back of my throat this morning - if I'm getting the pig flu I want some bacon! Or at least some eggs.,0
4028609101,"getting the flu shot on the same day as my overnight call wasnt the greatest idea. low-grade temp/chills, awake for 30 hours = fun night",1
4028652607,"@diannarae Yes, this is going to be a daily show .. we're just getting our sea legs, today (plus I have the flu!)",0
4028759105,Are you a parent? Worried about swine flu? Then keep your kid from doing this: http://bit.ly/fN7XS,1
4028896511,RT @kieranmurphy Are you a parent? Worried about swine flu? Then keep your kid from doing this: http://bit.ly/fN.. http://bit.ly/2VU3AF,1
4030252104,Nervous about getting the h1n1 swine flu. Someone @ the office has it & everyone is coughing around me. I need 2 get over it.,1
4031338014,38 degrees is possible swine flu watching the thermometer go up. at 36.9 right now im scared :/,0
4031870211,"in class with @sellie and EVERYONE is COUGHING, swine flu is imminent, I am the most scared.",1
4032163803,Seemingly many Carolinians I know are getting swine flu. Thankfully it wasn't the death-plague the media said it would be. Get well soon.,0
4473660213,@jrogolf hahahaha omg no!! im just kidding im just saying the threat of swine flu made me worried to go to school sick hahahaha,1
4473985907,@zombot87 lol i thought you were like dying lol it's cool i thought i had swine flu we went to see in fear and faith lol,0
4474439509,Who's getting flu shots?,1
4475103910,Getting flu shot today,1
4477243309,@twalkin Getting over the flu. Have fun guys :),0
4477851814,"Rather enjoying ruffling @basports feathers. It's done with love. Though, I am mildly concerned I'll kill him in his flu-weakened state.",0
4478460202,steve is sick with the flu... getting ready to clean the house and try to get steve to go to the hospital cause he  ... http://lnk.ms/2LnRd,0
4478959813,Getting a test ran to see if i have the swine flu..,0
4034711514,RT @ Energetix - Decrease the likelihood of getting the flu this season! http://tinyurl.com/o6wyjt,1
4035417810,"Finally getting over the NINfluenza.  Thank you Tylenol Cold and Flu, NyQuil, and @miss_m",0
4479972707,"feels icky. I think I'm getting the flu...not necessarily THE flu, but a flu. http://plurk.com/p/23np4w",0
4479979904,michael had swine flu... debbie has bronchitis... i'm beginning to think i'm immune to all diseases (: lolzz. getting my hair cut @ 5:00! :],0
4480403901,Finally getting over the worse flu ever :(,0
4481224201,@Ms_NuvO awww well get better tho we don't need no more ppl getting the flu,0
4481250905,I'm More Worried about the Man in the Turban!! RT @Jontae2004: @Naturally_Rude like ur not worried about the swine flu?,1
4481462013,"Well I had the flu last week, and now I have a cough and now I am getting body aches what am I going through?",0
4481747506,"Still feeling poorly, haven't worked since Friday. Got the flu. Was a bit worried as just came back from USA. But sure it's not swine flu.",0
4037334701,"People getting their flu shot today at Walgreens: me, every senior citizen in Wauwatosa.",1
4038237408,"@bekquita it's that swine flu girl. Don't worry I already had it, wasn't bad",0
4482159411,Kudos 4 good work under quarantine! RT @charleneburke: love home office; getting flu but still able to complete project for client on time,0
4483425509,"@jsboustead13 herd you got bird flu dude, how u doing? stay awesome lol",0
4038315211,Is back from the country where the main telecom company is killing more ppl than swine flu but ppl are still more afraid by the swine flu...,1
4040017100,"My power nap didn't make me very powerful.  morning, anyway!  hope my nyot getting well soon from his flu.",0
4040244708,"OK IM OFFICIALLY GETTING SICK, I HOPE ITS NO FLU! IM FEELING LIKE ISH!",0
4484397406,*WARNING* - @mrporter2012 new beat tape is bird flu sick!!! Get at me for info. *WARNING*,0
4484602613,Got my flu shot yesterday. Tonight at tennis I was huffin and puffin like a COPDr. Hope I'm not getting sick!! #fb,0
4484878608,Drinking my apple cinnamon thera-flu getting ready to be knocked out. Trying to stay on top of this bug before it grows.,0
4485138804,getting some work done while i got the flu,0
4486288904,"I am seriously worried that I may come down with the flu since a member of Kim's family has it. But on the plus side, free weight loss! #fb",1
4486962100,"@CoryBlocker thinking about taking the boys to have FLU vaccines on Thusday, free clinic at health dept., what is ur opinion about it?",1
4041661204,I think I have the swine flu but I'm too scared to admit it or tell anyone about my suspicions.,0
4044723313,"Is it possible for dogs to get the flu? If not, why and why are humans always getting the household cold - dogs have allergies but no colds?",1
4047935600,"totally got kicked out of class today bc I was coughing.  Man, this flu epidemic thing has got people scared.",1
4052686312,"On a similar note, if anybody is trying to lose weight I suggest getting the flu and then following it with bronchitis. Works wonders.",0
4493645003,I don't know why the CDC insists on calling the Swine Flu the H1N1 virus. Are they afraid of hurting pigs' feelings? I hate P. C. bulls**t.,1
4493790205,Ok peeps heads up. DOH expect outbreak of S Flu mid oct to end nov. I would suggest getting ur pills in now. Cases in scotland are rising!!,1
4493920002,I'm learning not to worry (while my kid has the flu) - Dallas Morning News : http://bit.ly/1cRpmy #H1N1 #Griep,1
4494228107,"Getting the flu shot today. I'm a little worried getting the flu shot will actually get me sick, but here's to hoping against that.",1
4515760605,"I'm getting a flu shot for the ones I love - especially this season. You should get one, too. Pass it on. www.walgreens.com/flu",1
4495425901,Didn't go to school today yet still have to study the whole day! :< Plus I'm sick and my flu is getting worst! :<,0
4496423800,The flu has hit my house.  2 kids down.  I'm thinking about getting a hotel room.  U better wash your hands after reading this.,0
4497559511,everybody in the house is getting sniffles... oh no!!! flu season is here.,0
4058428802,"Sore throat today. This better be a side effect of the flu shot, because if I'm actually getting sick I'm gonna be PISSED!",1
4058485709,@SashiGamali u worried bout losing 2-5lbs cause of the flu u should b worried that its not H1N1,0
4061640800,@Buck21 have never gotten a flu shot in my life. Getting one this year as it is a condition of my employment.,1
4061758707,Has anyone got a Flu shot from Walgreens? Did they do well? Thinking about going in tomorrow (payday).,1
4062311310,Getting my flu shot. Yiiiipppppe ):,1
4062496003,Sure I might get swine flu but hand sanitisers are much better for getting drunk and starting fires http://bit.ly/S9Y5I,1
4062740209,Is anyone getting a flu shot? I've never had one.,1
4499117302,"I've just known the selema's symptom is exactly like the flu's... So, I wanna do correction. I'm getting selema now, not flu...",0
4499171404,"you know its getting bad when they start closing the schools because of the flu.
I hope little kids don't feel as bad as I do right now :-(",1
4499355809,"@eri_mua Everyone is getting sick around my office as well, clearly flu season is in full swing :P",1
4499531404,#CT09 #cricket No wonder my flu is not getting over... no cheer on the field.,0
4499536004,"feeling completely crappy this morning. and i know what ur thinking, its not swine flu! atleast i hope not",0
4500242410,@popsjohnson Heck Yeah! I'll send you a copy when its ready - Just getting back on my feet after flu - so It'll be about a week.,0
4500309802,RT @fhnixon I feel like I'm getting sick. If it's swine flu I'm gonna find Babe the pig and punch him in the face...Hahahaha!,0
4500375401,Remley: Washing hands best bet to keep from getting swine flu.,1
4500876301,"@rogerandchris Doin' alright. Home w/my 11yo, who's just getting over flu, probably H1N1. I hear it's going around...",0
4503101711,"Concerned about getting the flu? It doesn't really matter what kind of soap you use, you just need to washing properly. http://bit.ly/17vaOq",1
4503190907,Flu girl is getting better (thank GOD!) and I am bored as HELL!,0
4503746105,"was convinced i only had a cold as i had no fever, now am feeling really warm & am worried flu might be coming...have. no. time. for. flu!",0
4503809211,"on a scale of 1-10, how concerned are you about the new season of swine flu? 5 being you think it's no joke but you think you'll be okay.",1
4505893204,@Sidney_Williams flu-like symptoms. Wonder if they're worried about N1H1...,1
4507906912,"thinks he's getting the flu, hoping for the best",0
4508325706,@Sundry:  Fuck.  I'm just getting over the flu so I figured it was just that.,0
4509176806,"#h1n1 #news #swineflu Getting swine flu for the second time: My daughter who lives in Richmond Hill, GA, near Savannah,  http://url4.eu/YgfW",0
4511309405,THINKING. SINGLE. WE GOT A FRIEND RE BUILDING THE GO KART MOTOR. I HAVE THE FLU. I HAVE TO WEAR A DOCTOR MASK WHEN  ... http://lnk.ms/10swX,0
4511584801,#why is everybody getting swine flu ! yuck,0
4511749206,"Getting better, got over the flu bug, and back at work now. ... http://lnk.ms/10yDS",0
4512165808,"@Ringoisastarr yes ""hopefullu"" that happens when you have the flu, you can't stop thinking about it:P:P",0
4513492303,i think i'm getting the flu :(,0
4513968907,LA Fair with @dmonroy! I'm going to try not to touch anything w my hands for fear of swine flu.,1
4514586009,THINKING. SINGLE. I HAVE THE FLU. I HAVE TO WEAR A DOCTOR MASK WHEN I LEAVE MY ROOM. ... http://lnk.ms/11SyS,0
4515117809,My breathnessless since the flu is not getting better... And I get thirstly too fast... Something is wrong.. Maybe another visit to the doc,0
4515411704,"@ForbesNutrition Thanks, Jess! I'm on vac out of the country soon and was planning on getting a flu shot next week. Now I can prep.",1
4515614906,@abrandnewday4 flu sick; but i'm getting better quite rapidly; i just ate soup.,0
4515760605,"I'm getting a flu shot for the ones I love - especially this season. You should get one, too. Pass it on. www.walgreens.com/flu",1
